respondent_id,h1n1_vaccine,seasonal_vaccine
26830,0.056925017600745385,0.8627754442432768
26831,0.116994577989659,0.7635312856668963
26832,0.06540177640820748,0.8165247141636383
26833,0.08944294726272717,0.7905318454045771
26834,0.4418923725707596,0.5139505620893903
26835,0.5113095050388468,0.8827431639430947
26836,0.13243885737691583,0.6870771338459986
26837,0.24197958977904532,0.14910558903296892
26838,0.1486710785106958,0.5562501027669742
26839,0.11658540977691888,0.305847475427506
26840,0.14323839089472853,0.21625179436477615
26841,0.4650534388446461,0.6351760137854935
26842,0.1141979366359475,0.13332967833612275
26843,0.10055614368594354,0.06278146394311755
26844,0.13959461600581247,0.40674859285919274
26845,0.1314777190299745,0.5244922725586751
26846,0.08970491018435844,0.9184097403105069
26847,0.4775429389548822,0.12350598082626603
26848,0.03606957958519147,0.6285924100660113
26849,0.29215614513994737,0.7380944253274788
26850,0.5771359141947376,0.6153775651138734
26851,0.08079629976060307,0.11824315945290777
26852,0.06759735240894965,0.07408799411063688
26853,0.16470887478199747,0.26055125648568983
26854,0.04424500377736638,0.11496682583549817
26855,0.2754559927755805,0.801519423705972
26856,0.07945763190194008,0.08854862251611471
26857,0.6264583378842667,0.21814457015107958
26858,0.14059271618177072,0.5887015749515749
26859,0.13290609679059126,0.17875335911730178
26860,0.12598993831997982,0.09928722524116163
26861,0.13272539529571092,0.08605966877268506
26862,0.09335089940224417,0.3439979921311157
26863,0.20108181659535318,0.5217288604294776
26864,0.3808270982177912,0.2367890131811406
26865,0.06051504824557506,0.06278146394311755
26866,0.09406572164664186,0.5737221056565379
26867,0.14615423394548638,0.08999391268022998
26868,0.6342103178788179,0.6249020127487079
26869,0.10196071591603209,0.24639422344376782
26870,0.6759061381610401,0.9448810528779022
26871,0.1301027304560582,0.05711236727109433
26872,0.07097679060228143,0.5117457521878286
26873,0.08542374633799987,0.7863932132513191
26874,0.12561628781643058,0.12350598082626603
26875,0.48730100294936296,0.7209368520491991
26876,0.1129957056421757,0.09297287967431662
26877,0.13153422531719103,0.12823001793323763
26878,0.17547410875738972,0.3258966666491087
26879,0.04455670036789687,0.08923952442467434
26880,0.12534928160118086,0.27467498129416484
26881,0.060783712996421366,0.11191970068769568
26882,0.13287432244742187,0.06278146394311755
26883,0.11797824186053497,0.22179056397218394
26884,0.11509447943814226,0.2107687186340368
26885,0.35849702569666686,0.7883169393028272
26886,0.2805145828327238,0.8625356618622191
26887,0.5678903353363264,0.935144816798569
26888,0.936113039084527,0.9754887463220796
26889,0.06544931045097307,0.11144047835698911
26890,0.1974231767579151,0.2874037119163068
26891,0.5984484386411668,0.6524635802441954
26892,0.10660814448437919,0.7340882161656317
26893,0.13272539529571092,0.06278146394311755
26894,0.27523968836235624,0.3014963571373371
26895,0.09744543618430186,0.6657416642248751
26896,0.10055614368594354,0.06278146394311755
26897,0.09265176440757456,0.5980600568598455
26898,0.2913510954006677,0.5317986458362762
26899,0.10613372649079875,0.06138834996464123
26900,0.13780940320447171,0.135175639445189
26901,0.060759734034120494,0.36173686020315166
26902,0.07097515233739451,0.736379955676949
26903,0.22339901778307578,0.1600892180546013
26904,0.08425932718650557,0.5095719875508135
26905,0.2508654350321017,0.8703110293535764
26906,0.11582374914812653,0.2749786716507185
26907,0.12088767931142813,0.6703757077656854
26908,0.16397716198337817,0.7907708822923207
26909,0.082850638172977,0.22606072372310576
26910,0.29546461682956493,0.460867706354031
26911,0.13780940320447171,0.12006648623838329
26912,0.47652522910371986,0.8760153029901029
26913,0.6174942423726298,0.8000396106007914
26914,0.13780940320447171,0.21625179436477615
26915,0.1641974904269986,0.733628176974182
26916,0.1263135028120673,0.22294498824647782
26917,0.0912841025850443,0.07535465831840524
26918,0.8927056880395838,0.888316272858354
26919,0.3231555493769396,0.6610180041600137
26920,0.07003668715920874,0.12006648623838329
26921,0.19627882960605592,0.9601925876937527
26922,0.07503693125188893,0.75572452957055
26923,0.14610790945122754,0.5070785252872363
26924,0.8944775027444241,0.8594408849481799
26925,0.08466929070073101,0.6631879426542221
26926,0.3043428099209032,0.5054371114532308
26927,0.4960371650982139,0.6520933039287176
26928,0.10136351142143273,0.6129848176546715
26929,0.10919211478023498,0.226280871744235
26930,0.7903309492439927,0.650182437255608
26931,0.14078511345244193,0.21267399669807008
26932,0.13422173341946061,0.971863919154997
26933,0.12140247601069433,0.6197125722151235
26934,0.5078339198927435,0.6781143243769564
26935,0.10846501681325571,0.39684281158337686
26936,0.23017537027727034,0.165382577091775
26937,0.051710690081674775,0.8388087133981411
26938,0.09506915517188859,0.08401219270101988
26939,0.06705514807715246,0.09095782492874387
26940,0.09848110194722821,0.20557350478566108
26941,0.0834177162044844,0.5279717144885859
26942,0.47108068870044395,0.7753590109567376
26943,0.09922854126982093,0.8146455634806378
26944,0.12536027069826677,0.133084994280464
26945,0.1314777190299745,0.5337294833012709
26946,0.09436696520289159,0.6612817225156045
26947,0.07003049343865844,0.5436561317191849
26948,0.031082848731135277,0.06835599347081739
26949,0.0515565827557618,0.07817973177602087
26950,0.05954271757682918,0.29731565389716247
26951,0.15874032763355508,0.28080446886215576
26952,0.9112371296473599,0.9212980425950497
26953,0.37479903095463735,0.8042870707089317
26954,0.11785604105772379,0.06073398787145237
26955,0.34754223693871766,0.7527893348301713
26956,0.07540327421278831,0.4748276664563401
26957,0.032000223250631,0.9641467943647015
26958,0.16948071790021735,0.7777130125668138
26959,0.08456397900680748,0.2340555975305508
26960,0.14879372956010772,0.07578345044309068
26961,0.2471103723855205,0.4839925153433561
26962,0.07246599555773527,0.8613765165842805
26963,0.06111217607340939,0.4173546707316816
26964,0.11033194126406068,0.21563435784739163
26965,0.30376793945570957,0.8382440663768373
26966,0.03182552338625219,0.05711236727109433
26967,0.03345632815850039,0.48810257315378824
26968,0.09250050287348383,0.6566169776808337
26969,0.1701755775723204,0.23548777609178792
26970,0.7768958667956772,0.5186075889596979
26971,0.13272539529571092,0.1434519306938338
26972,0.07563832718301766,0.07179548805870012
26973,0.13503478840080874,0.15399629058797426
26974,0.16051740426215957,0.201103387492378
26975,0.08241859672018524,0.6934336752859616
26976,0.8193182695576087,0.41931396070975774
26977,0.07588699880456366,0.4929026241928536
26978,0.13231267439449296,0.8776545846878328
26979,0.6287723038008785,0.6520049030715254
26980,0.05954271757682918,0.12206035096010082
26981,0.1449483376796152,0.3750782291922429
26982,0.5768150436696008,0.8781817015480486
26983,0.16493015613412917,0.48124827644680895
26984,0.11556571212283154,0.11144047835698911
26985,0.07027692459172805,0.1374984912984719
26986,0.08924442348517386,0.2675412202713544
26987,0.13535612576218514,0.12675968012008493
26988,0.07194004332863987,0.06278146394311755
26989,0.28883656160662863,0.8612833489835556
26990,0.06051504824557506,0.06278146394311755
26991,0.2934160738309167,0.4261489902491652
26992,0.37132393275119907,0.45115281038894206
26993,0.06961140302073852,0.6139368305567207
26994,0.23652263523425324,0.26430336668934157
26995,0.1286022612650965,0.5384401590395743
26996,0.201199717373638,0.35279775182338596
26997,0.02839359527696136,0.12006648623838329
26998,0.14695020866659697,0.06073398787145237
26999,0.3453680101872735,0.546845941155556
27000,0.15395752096227422,0.30230075237265047
27001,0.0718171114637397,0.8921915566084508
27002,0.0921368023746667,0.4413096400966925
27003,0.06356335115889286,0.05711236727109433
27004,0.13281835204369408,0.24042418897937667
27005,0.7243083369920175,0.6415655406959755
27006,0.8768677213872653,0.9530727474399723
27007,0.15874032763355508,0.18785525539971504
27008,0.23059603190322145,0.06343582603630643
27009,0.14376777209681535,0.25719896388838065
27010,0.11033194126406068,0.12166001971719981
27011,0.08772261917201167,0.1261295755921383
27012,0.14684744268077599,0.5851487356772861
27013,0.1486710785106958,0.5568530071287437
27014,0.0902331764220625,0.25778398426055055
27015,0.10819801842144458,0.2650602525577601
27016,0.07167734230639151,0.2753514291078327
27017,0.6465945847593422,0.6481445069990607
27018,0.15395752096227422,0.27336211246370135
27019,0.9147544479415998,0.900792083781152
27020,0.11165278114947218,0.28332990151796944
27021,0.1495307755129771,0.6244213084068202
27022,0.05604820595691177,0.17350430329481623
27023,0.10640802844930813,0.15838957957259034
27024,0.1285551427071167,0.4840434097894526
27025,0.2582689542969966,0.08555521269986295
27026,0.12578901429584344,0.3933577603204428
27027,0.09382287441080255,0.9145887247247853
27028,0.23067503340767115,0.876798371777103
27029,0.07353919566208635,0.21583267910630408
27030,0.2536013568442549,0.24217107366197876
27031,0.3193428112146751,0.7968457217233105
27032,0.19948459444409697,0.5963962595868391
27033,0.3044774139890929,0.7131802556160953
27034,0.04403408524197699,0.5437825895990106
27035,0.14025943217606557,0.15038416920844505
27036,0.15410006620095262,0.8518721056197838
27037,0.6484202707952043,0.6074119213932689
27038,0.13503478840080874,0.06278146394311755
27039,0.4309672740718492,0.7597778349201447
27040,0.07234949439077405,0.13535880473021378
27041,0.12395107448917655,0.536609453926527
27042,0.13382239301504664,0.6440642408263973
27043,0.21894170750272604,0.7091249061880982
27044,0.04252418004269362,0.11939776243474583
27045,0.0773111790675053,0.4643563123550527
27046,0.11478447673806073,0.16681110941311458
27047,0.6460363777185242,0.6389174530422745
27048,0.11285604309404408,0.5886863689757428
27049,0.47317538768735357,0.6364503279710915
27050,0.0953745719676366,0.5507289998099039
27051,0.10136351142143273,0.3893267410352181
27052,0.10568339083242567,0.24589068628152067
27053,0.9049994824265385,0.9718605632867564
27054,0.0272836909457196,0.17386177908961425
27055,0.1411664685492641,0.6414143112565465
27056,0.08002175878155134,0.08415403675916326
27057,0.0588602117311581,0.056458005177905474
27058,0.874275135313259,0.9672340543921649
27059,0.1405145597383605,0.06278146394311755
27060,0.08929402011101623,0.3209487893391018
27061,0.1535479302004411,0.5168886755983769
27062,0.1229322031635969,0.5422022648503351
27063,0.13208526497211112,0.6617766591270509
27064,0.24564647155003827,0.5347623810449083
27065,0.0912089146184495,0.5217288604294776
27066,0.11828826275982379,0.6165897671659653
27067,0.656224015633921,0.6520933039287176
27068,0.6241774929044343,0.7333362418930663
27069,0.6896767710054694,0.923657995448521
27070,0.12741291458103735,0.06073398787145237
27071,0.0904811039307115,0.06073398787145237
27072,0.20637232258394062,0.5332422302197438
27073,0.10121270505538908,0.8587150260712635
27074,0.029236183723033993,0.21100273854229065
27075,0.8478909407807939,0.7720156580300607
27076,0.667752079393862,0.48398831354893496
27077,0.13272539529571092,0.06278146394311755
27078,0.310411497564395,0.6566169776808337
27079,0.40934019692559387,0.9422708652703832
27080,0.13272539529571092,0.16996111799184307
27081,0.0851554323402371,0.8244100404747564
27082,0.16901349288384696,0.1848524828609151
27083,0.08221926172913716,0.13215108141821702
27084,0.5409097543580302,0.6640581801827271
27085,0.14835455350880988,0.11824315945290777
27086,0.11908232853139575,0.12006648623838329
27087,0.2629951882231192,0.1961672071462768
27088,0.20380562382022893,0.6203932440345483
27089,0.2629951882231192,0.10100972577049247
27090,0.28243646503978337,0.6732656891721878
27091,0.7951585552624879,0.11618742703157163
27092,0.14025943217606557,0.13818465468334912
27093,0.20868833956761204,0.12675968012008493
27094,0.07153051193697513,0.1268127255810702
27095,0.07793986692791714,0.5752134014299258
27096,0.048095404013277464,0.07915123258378604
27097,0.32417055046075904,0.7453583695319828
27098,0.6290482924674379,0.8650406776460897
27099,0.24539996854997823,0.5671522529638892
27100,0.13122170191181068,0.8485457756273613
27101,0.1328557808076319,0.44608930889976645
27102,0.09912429311543418,0.6241100444819225
27103,0.08498977634390953,0.1493486763926094
27104,0.2747068149702304,0.43337778803677496
27105,0.19434663486396828,0.35138893097233953
27106,0.6217826932528575,0.8147389450369013
27107,0.5208908392502656,0.721202332829414
27108,0.11150457702782735,0.27723866052652474
27109,0.14481387266196605,0.06278146394311755
27110,0.10641155251943728,0.37884251026044224
27111,0.06944951536900673,0.2908574128075927
27112,0.4654272948593776,0.7323121140022614
27113,0.13272539529571092,0.08605966877268506
27114,0.10873852532803342,0.16720272805381547
27115,0.6172375315700439,0.7946929670294899
27116,0.18962733584229755,0.9600413151675729
27117,0.13272539529571092,0.08605966877268506
27118,0.15655009517254648,0.5996497114530581
27119,0.097954975666484,0.24537935501424346
27120,0.25499789734904765,0.902800379120372
27121,0.10099754168456168,0.7857588080704392
27122,0.11597267629983748,0.2758558646331747
27123,0.13208526497211112,0.12166001971719981
27124,0.0904811039307115,0.19286208924771506
27125,0.02669210367364681,0.17144272871821561
27126,0.32501365014186934,0.1288724834170777
27127,0.09566121146327604,0.15950047901402842
27128,0.11449440207963842,0.5134988694395832
27129,0.4279665976942339,0.5483356109371419
27130,0.13899536358713963,0.20420359857252104
27131,0.09265482674009816,0.058758978570577734
27132,0.27611221820341314,0.8236804053121956
27133,0.2664124950245715,0.7285296517931754
27134,0.9148341456110793,0.8684374247405674
27135,0.21791327678182168,0.5985843171839972
27136,0.14369034135078557,0.5922129179385588
27137,0.09382017340629499,0.1063109289972463
27138,0.2616536441468484,0.6048062894822644
27139,0.2867511325377402,0.07476997692377592
27140,0.9211843568522355,0.9014370356563235
27141,0.5809003214338408,0.8099051412980552
27142,0.0790876388138819,0.13818465468334912
27143,0.20079339767202212,0.38984285383154016
27144,0.09968125304727338,0.06278146394311755
27145,0.5319598147979585,0.7005217129758592
27146,0.20146465532398808,0.8760616037330208
27147,0.11767540901294139,0.1893067724306187
27148,0.07632149193965579,0.17042720658899632
27149,0.22164945117531323,0.14705811296130372
27150,0.39102787456446,0.7260165505431532
27151,0.17326481490638165,0.8383638790549114
27152,0.04182654852392512,0.1266364844544211
27153,0.24564647155003827,0.6796700801913005
27154,0.5205267298696707,0.8101223928979401
27155,0.1222745498764222,0.6770914239419558
27156,0.08929402011101623,0.31019750486754927
27157,0.13513128528770826,0.605250944352863
27158,0.14464463531954672,0.36085539354217516
27159,0.13272539529571092,0.09575740460210391
27160,0.07361464709740285,0.38621048851787987
27161,0.31184503731251884,0.6593079943012778
27162,0.07184349942441963,0.7495946997781369
27163,0.3727149534481421,0.528291827066649
27164,0.07565258880861718,0.16196943574839445
27165,0.49651573502918694,0.6898212799477235
27166,0.20730461807173192,0.04239192580712228
27167,0.08957259711461145,0.5129946464872064
27168,0.23403129283017376,0.7498369978160451
27169,0.45503874101061975,0.7131261728375473
27170,0.3193428112146751,0.842858369346546
27171,0.05981270453511552,0.1276532309756951
27172,0.11912187426062945,0.9125226735565649
27173,0.3479552268428401,0.543654942836454
27174,0.08708692193703538,0.18409764057476896
27175,0.13272539529571092,0.13666280155572502
27176,0.6365355201505754,0.9632082070698651
27177,0.6922985943582417,0.8207266087523614
27178,0.14823863498740872,0.2367890131811406
27179,0.14373618672376784,0.1540683478519866
27180,0.5101201165077485,0.3742517506518505
27181,0.1355144621289069,0.8933569229708161
27182,0.7090853363078709,0.8742588509203416
27183,0.06503166914674147,0.6232008993958158
27184,0.04205920605059702,0.4682566382072555
27185,0.6514099575845752,0.7700402006897851
27186,0.26958269220494685,0.6808735007372287
27187,0.12279372944599408,0.1946858524657672
27188,0.11367323132735474,0.3742517506518505
27189,0.15915421851461165,0.6905946236895603
27190,0.29113085939094985,0.7919423166728422
27191,0.23403129283017376,0.8799587504478186
27192,0.4871262579105717,0.7652211359322563
27193,0.0859187284144447,0.1422003688580991
27194,0.10843405936854893,0.45054178796817723
27195,0.09218373908628212,0.1642093829490541
27196,0.20007425930972364,0.12675968012008493
27197,0.09844250545842677,0.7921340129028795
27198,0.7240924512476027,0.8903117024976608
27199,0.07847535980323234,0.206056239110202
27200,0.2708164137386548,0.77357698021792
27201,0.5660939033591066,0.8418255952789796
27202,0.07134055437172472,0.22042371360854912
27203,0.15138800480425724,0.06343582603630643
27204,0.06759735240894965,0.06278146394311755
27205,0.18150646619545358,0.2652780720790777
27206,0.12776389985613557,0.25805654956746427
27207,0.13461400352678507,0.22691111899666166
27208,0.7630435962367543,0.537849101449018
27209,0.14962296426567676,0.2583058771787195
27210,0.06360905497478268,0.2367890131811406
27211,0.11902812160489289,0.20562745403226437
27212,0.20379553578103796,0.8543195417742409
27213,0.2803920705292976,0.6648296538850351
27214,0.0454628406314115,0.06278146394311755
27215,0.11498315524932395,0.836610281030795
27216,0.06909530612330764,0.9066280095745278
27217,0.12536027069826677,0.2282231436592038
27218,0.5546902082876989,0.9460323737329317
27219,0.6432316768867151,0.5527965336704415
27220,0.24564647155003827,0.3433674692086369
27221,0.12119361657028477,0.7981533587608649
27222,0.2718825332004473,0.5731513028411072
27223,0.12336005811323658,0.6693456334398378
27224,0.09374099643791456,0.7854698485511619
27225,0.2167792644912862,0.22536403861787646
27226,0.043289693710788675,0.18608423439104513
27227,0.156866077993006,0.16223849127174794
27228,0.4956786227063821,0.6465564363702924
27229,0.5326185004384401,0.7788686654777183
27230,0.25345773864687776,0.9677862753216486
27231,0.6131074705254119,0.6657416642248751
27232,0.1222745498764222,0.4268493752283081
27233,0.2940248815193579,0.2657555682856026
27234,0.1252788105587685,0.07936061630917858
27235,0.8939512894317523,0.937610698323855
27236,0.10560015432640057,0.8811191920220931
27237,0.5557383439124091,0.6102444222801012
27238,0.24583877798220202,0.8045442374237838
27239,0.5493967287402488,0.16861810820402517
27240,0.10200738231514714,0.16390455095100057
27241,0.13780940320447171,0.11144047835698911
27242,0.15860174554071804,0.4405491914513537
27243,0.11862970298170257,0.08959701319327634
27244,0.13272539529571092,0.06278146394311755
27245,0.11069078610486893,0.48800040236166264
27246,0.7458157077784943,0.8707501801620406
27247,0.20508003291464125,0.9162440763502191
27248,0.10611887683334192,0.8346153135616268
27249,0.09712376281434475,0.5266342854220422
27250,0.1428096472971519,0.1286056412291512
27251,0.1394183236155414,0.48550847153445936
27252,0.18762467846742772,0.5612004126340284
27253,0.07600586030394466,0.908468234551826
27254,0.8775583161101962,0.9131396492525155
27255,0.1456884198663224,0.22294498824647782
27256,0.7324951114723326,0.8859218919182509
27257,0.4951931276997085,0.585332502749308
27258,0.3627931382013477,0.7779012607823146
27259,0.6768187290615592,0.6139368305567207
27260,0.14056156562937794,0.4470599089020142
27261,0.1585481742931213,0.5799354445330843
27262,0.15445904914149455,0.37320621107575597
27263,0.08011519034324102,0.11492276948440988
27264,0.13640510818799498,0.08039057210066186
27265,0.14198118239410598,0.5694520494000548
27266,0.049762660011750566,0.30250078592657703
27267,0.0775474964359489,0.6588794700104648
27268,0.10965844096311018,0.14496359308372794
27269,0.5752323923443282,0.44587823178904773
27270,0.027432612885907332,0.08385797080653308
27271,0.05163853733116108,0.14475465289938694
27272,0.07929029649663483,0.35142730659035004
27273,0.13272539529571092,0.157281482213991
27274,0.14323839089472853,0.22242771310555481
27275,0.24545959143110677,0.4634383207347123
27276,0.11607614561503635,0.10930116382549648
27277,0.17489899778989262,0.967850621667576
27278,0.23397575315575928,0.43337778803677496
27279,0.17556031655280405,0.2171962153047019
27280,0.3031085698900873,0.552724839949106
27281,0.0691804258859837,0.3502136557736869
27282,0.0843574725012179,0.8203471425781443
27283,0.06090866118583144,0.09575740460210391
27284,0.3092448956940648,0.5389961214724273
27285,0.10528223206060772,0.35674784520030145
27286,0.11202237483233228,0.27257909830373594
27287,0.0915292828950106,0.6469354515060981
27288,0.4979317718759649,0.7560850574210547
27289,0.0633241386995175,0.49150654528330606
27290,0.0801395502589514,0.11496682583549817
27291,0.5862665461644668,0.8502841703621918
27292,0.16431905449612286,0.6300765012009772
27293,0.1273662863668389,0.9328117217604446
27294,0.04467988092457229,0.08040441383525741
27295,0.24622025329499625,0.8612833489835556
27296,0.1486710785106958,0.7870170883530855
27297,0.0900816107335785,0.8206669353435924
27298,0.1066321501361183,0.4462916195191813
27299,0.25081106634689543,0.6933211678959235
27300,0.3118536510312133,0.8446225754904
27301,0.06090866118583144,0.06278146394311755
27302,0.15897691789069798,0.8834445019522689
27303,0.1077912787498026,0.19749527825397367
27304,0.10002410287444125,0.8087232393300418
27305,0.07829489440826287,0.07875831040364795
27306,0.2474399710591636,0.5169361901138954
27307,0.8307010066580797,0.8210509764603284
27308,0.2061128993367275,0.23956924957985282
27309,0.7186262350255568,0.963760427999349
27310,0.15874032763355508,0.21597460250127976
27311,0.14025943217606557,0.12823001793323763
27312,0.20368136200008846,0.5400822172807335
27313,0.13780940320447171,0.12006648623838329
27314,0.10055614368594354,0.06278146394311755
27315,0.13833508448084808,0.20073174699388288
27316,0.35915908170963196,0.7271873443480196
27317,0.2660986753242409,0.21564123512652922
27318,0.3178966701481729,0.33294197938029185
27319,0.49522696719262693,0.8886200261589349
27320,0.5586086784296503,0.5956986869428761
27321,0.06850914152373538,0.8379317718649277
27322,0.3901926635210432,0.19291827062285238
27323,0.16457282122777833,0.5855539259185981
27324,0.6055055230629315,0.6288606499834452
27325,0.7625602611757253,0.9718605632867564
27326,0.32683836735874683,0.8383638790549114
27327,0.18854223681809887,0.27792843338279144
27328,0.3230511513131859,0.4407953456983179
27329,0.15363973723032845,0.14186883332689065
27330,0.1318868320589469,0.4415509771159926
27331,0.13780940320447171,0.12017440171785054
27332,0.22121301094597878,0.963760427999349
27333,0.5852323835028238,0.6412795341182779
27334,0.10055614368594354,0.08229094050458952
27335,0.31266058317440837,0.18529757510244582
27336,0.14323839089472853,0.14406848951450968
27337,0.25891348202094117,0.6792259549236294
27338,0.18683864057878521,0.27640607674492956
27339,0.5514885055918736,0.3367060589644064
27340,0.08929402011101623,0.14618459808387418
27341,0.23340197141080127,0.6569090733094647
27342,0.041609957664059394,0.5515471919118641
27343,0.13272539529571092,0.11824315945290777
27344,0.26200323032473605,0.534866579288926
27345,0.09882587719567626,0.31851466315984556
27346,0.8592840213352315,0.9209573986727152
27347,0.6753227029574573,0.9106105632867565
27348,0.17945377360873074,0.23436996280974196
27349,0.10055614368594354,0.20115117176448638
27350,0.21893299569663066,0.9718605632867564
27351,0.7140399089194877,0.8314424334809732
27352,0.11861620748735563,0.41652249405240815
27353,0.06548758239265959,0.21195136050236932
27354,0.1832273100900552,0.9222047553690097
27355,0.2805794212882336,0.3541023743709165
27356,0.2736130158367253,0.8639787248678155
27357,0.15874032763355508,0.24783551143845262
27358,0.14237637298851058,0.6904831678009169
27359,0.2859926028212796,0.673529090725754
27360,0.23592655201537818,0.7219705718219522
27361,0.09296945012696206,0.955811180570707
27362,0.25773254406588414,0.4005338251296965
27363,0.185269340935324,0.06138834996464123
27364,0.08384180243329338,0.6069083782366481
27365,0.25550816535461507,0.5651078558632676
27366,0.336932385353438,0.6598193812844589
27367,0.07234949439077405,0.46923167020893203
27368,0.11512625574681573,0.5695703245456021
27369,0.10569427011478295,0.06138834996464123
27370,0.0621613427284403,0.7496654023554522
27371,0.34531542716045954,0.4251116128911662
27372,0.13272539529571092,0.1692002656445518
27373,0.8529505800455126,0.8657404847636941
